time,34420a_volt
1731312361.5083811,6.24e-09
1731312361.6246676,-1.362e-08
1731312361.740653,-2.156e-08
1731312361.856262,-1.362e-08
1731312361.9717371,-1.418e-08
1731312362.087229,-5.6e-10
1731312362.2027702,1.7e-09
1731312362.3183475,-1.362e-08
1731312362.433945,1.021e-08
1731312362.5494637,-6.24e-09
1731312362.664985,-3.12e-08
1731312362.7804887,-1.305e-08
1731312362.8960063,-1.247e-08
1731312363.011528,-1.929e-08
1731312363.1270373,1.19e-08
1731312363.2425287,-1.078e-08
1731312363.3581078,1.985e-08
1731312363.474053,3.97e-09
1731312363.5898156,-1.247e-08
1731312363.7053173,-6.24e-09
1731312363.8208354,-3.98e-09
1731312363.9362907,-1.474e-08
1731312364.0517583,2.26e-09
1731312364.167599,5.5e-10
1731312364.2836215,-1.71e-09
1731312364.3992229,-1.929e-08
1731312364.5147302,-5.68e-09
1731312364.630238,1.304e-08
1731312364.7457135,-2.44e-08
1731312364.8612573,-1.13e-09
1731312364.9767346,-1.815e-08
1731312365.0921764,-8.51e-09
1731312365.2077713,1.021e-08
1731312365.3233497,1.928e-08
1731312365.4388592,-1.13e-09
1731312365.5544345,1.361e-08
1731312365.6699808,5.1e-09
1731312365.7855332,-1.71e-09
1731312365.9014516,-4.53e-09
1731312366.0173404,1.134e-08
1731312366.1331437,-5.1e-09
1731312366.2488248,-1.305e-08
1731312366.3644931,-5.68e-09
1731312366.4801302,1.304e-08
1731312366.5958817,-1.362e-08
1731312366.711602,8.49e-09
1731312366.8272295,-1.078e-08
1731312366.9428697,3.97e-09
1731312367.0585713,6.24e-09
1731312367.1741164,1.134e-08
1731312367.2897997,1.247e-08
1731312367.4051414,0.0
1731312367.520828,1.872e-08
1731312367.6363385,-8.51e-09
1731312367.7518632,-2.83e-09
1731312367.8674858,9.64e-09
1731312367.9829745,5.5e-10
1731312368.0985544,5.67e-09
1731312368.2144487,2.382e-08
1731312368.330413,1.077e-08
1731312368.446329,-1.418e-08
1731312368.5619395,5.5e-10
1731312368.6776085,1.815e-08
1731312368.7932317,1.247e-08
1731312368.9088235,1.19e-08
1731312369.0243504,-1.474e-08
1731312369.1398566,-7.37e-09
1731312369.2553718,1.7e-09
1731312369.3708842,-5.68e-09
1731312369.4865124,5.67e-09
1731312369.6020997,6.24e-09
1731312369.7176704,5.1e-09
1731312369.8333006,1.304e-08
1731312369.948833,2.26e-09
1731312370.0644357,-1.815e-08
1731312370.1799946,-4.53e-09
1731312370.2955785,7.36e-09
1731312370.4111373,1.247e-08
1731312370.526688,3.4e-09
1731312370.6422293,-1.71e-09
1731312370.7578146,5.1e-09
1731312370.8733625,9.64e-09
1731312370.988874,-9.64e-09
1731312371.1045218,-1.362e-08
1731312371.2201865,-2.667e-08
1731312371.3357694,8.49e-09
1731312371.4514396,-1.362e-08
1731312371.56694,-1.532e-08
1731312371.682474,-2.83e-09
1731312371.7981029,-1.13e-09
1731312371.9135845,-1.646e-08
1731312372.0291712,-1.71e-09
1731312372.144684,-8.51e-09
1731312372.2602649,-1.702e-08
1731312372.375785,-1.022e-08
1731312372.491451,6.24e-09
1731312372.6070187,9.07e-09
1731312372.7225034,-8.51e-09
1731312372.8379893,5.5e-10
1731312372.953438,1.304e-08
1731312373.0688727,2.82e-09
1731312373.1843545,-5.6e-10
1731312373.2998903,-1.71e-09
1731312373.4154153,-1.871e-08
1731312373.531014,-1.022e-08
1731312373.6465816,-1.078e-08
1731312373.7620502,0.0
1731312373.8776164,-1.71e-09
1731312373.99329,-6.81e-09
1731312374.1088884,-3.4e-09
1731312374.2245648,1.134e-08
1731312374.3400812,-1.13e-09
1731312374.455466,7.36e-09
1731312374.5710042,5.67e-09
1731312374.68653,-9.64e-09
1731312374.801969,-1.13e-09
1731312374.9174945,1.134e-08
1731312375.0330102,-6.81e-09
1731312375.148546,6.8e-09
1731312375.2642028,-1.71e-09
1731312375.3797543,-5.1e-09
1731312375.4953713,1.077e-08
1731312375.6107905,-1.71e-09
1731312375.7264116,8.49e-09
1731312375.8420053,6.8e-09
1731312375.9575908,-5.1e-09
1731312376.0730526,-8.51e-09
1731312376.1886344,1.304e-08
1731312376.3042634,1.361e-08
1731312376.4197142,-1.474e-08
1731312376.5352497,1.7e-08
1731312376.6507432,2.82e-09
1731312376.7662835,1.7e-09
1731312376.881802,-1.078e-08
1731312376.9973297,1.7e-09
1731312377.1127677,3.97e-09
1731312377.2283099,-7.37e-09
1731312377.343844,1.13e-09
1731312377.459306,6.24e-09
1731312377.5747943,-5.6e-10
1731312377.6902263,-1.702e-08
1731312377.8057425,3.97e-09
1731312377.921326,-1.13e-09
1731312378.0367548,-1.305e-08
1731312378.1522672,-5.6e-10
1731312378.267802,3.97e-09
1731312378.3833864,5.67e-09
1731312378.4987917,-5.1e-09
1731312378.614313,-4.53e-09
1731312378.7298388,1.077e-08
1731312378.8454654,1.021e-08
1731312378.9608617,-1.362e-08
1731312379.0763774,-1.646e-08
1731312379.1919122,1.247e-08
1731312379.3073575,-1.71e-09
1731312379.4227605,-1.71e-09
1731312379.5383263,-7.95e-09
1731312379.653961,1.531e-08
1731312379.7695928,-8.51e-09
1731312379.8850918,-2.26e-09
1731312380.0005674,-2.83e-09
1731312380.116072,5.5e-10
1731312380.2315302,-5.68e-09
1731312380.3470912,1.13e-09
1731312380.4626281,-1.191e-08
1731312380.577952,0.0
1731312380.6934383,-2.26e-09
1731312380.80899,-7.95e-09
1731312380.9244955,-3.98e-09
1731312381.0400505,-3.177e-08
1731312381.1555645,5.5e-10
1731312381.2708874,0.0
1731312381.3863885,9.07e-09
1731312381.501772,-5.68e-09
1731312381.6169968,0.0
1731312381.7323496,0.0
1731312381.8479054,1.13e-09
1731312381.9635196,-4.53e-09
1731312382.0790243,-1.022e-08
1731312382.1944547,8.49e-09
1731312382.3100054,2.26e-09
1731312382.4257834,-1.418e-08
1731312382.5413244,-1.078e-08
1731312382.6568918,-1.247e-08
1731312382.7723749,1.872e-08
1731312382.887904,1.815e-08
1731312383.0034494,7.36e-09
1731312383.1189322,3.97e-09
1731312383.23446,5.67e-09
1731312383.349975,-9.64e-09
1731312383.4656184,1.077e-08
1731312383.5810444,5.5e-10
1731312383.6966121,-3.98e-09
1731312383.8122773,-2.83e-09
1731312383.9280436,1.531e-08
1731312384.043567,5.1e-09
1731312384.15908,-1.646e-08
1731312384.274694,-1.646e-08
1731312384.3901799,4.53e-09
1731312384.506123,-9.64e-09
1731312384.6216843,3.4e-09
1731312384.737271,-2.894e-08
1731312384.8527756,-2.26e-09
1731312384.968435,5.1e-09
1731312385.0840578,1.644e-08
1731312385.1995993,1.418e-08
1731312385.3151705,2.382e-08
1731312385.4307375,7.36e-09
1731312385.546301,5.1e-09
1731312385.6617515,-9.07e-09
1731312385.7773325,-1.418e-08
1731312385.8932312,2.269e-08
1731312386.0087984,-1.135e-08
1731312386.1243486,3.97e-09
1731312386.2399752,1.531e-08
